x,y,z
-49.0,-26.8,300.0496556473829
-49.0,-26.7,210.68560316688658
-49.0,-26.6,106.2892561983471
-49.0,-26.5,108.16771998055421
-49.0,-26.4,170.10053958062974
-49.0,-26.3,358.0574345440656
-49.0,-26.2,442.7229338842975
-49.0,-26.1,648.9794412949935
-49.0,-26.0,1084.0525252525254
-48.9,-27.0,96.4315543071161
-48.9,-26.9,64.6400826446281
-48.9,-26.8,209.93715277777778
-48.9,-26.7,179.44964985994397
-48.9,-26.6,111.55268595041322
-48.9,-26.5,24.026960784313726
-48.9,-26.4,18.1633608815427
-48.9,-26.3,28.060924369747898
-48.9,-26.2,56.72090277777778
-48.9,-26.1,293.0125344352617
-48.9,-26.0,601.3523148148148
-48.8,-27.0,41.17715355805243
-48.8,-26.9,30.77169421487603
-48.8,-26.8,67.11777777777777
-48.8,-26.7,69.07871148459384
-48.8,-26.6,55.76804407713499
-48.8,-26.5,12.24593837535014
-48.8,-26.4,28.513085399449036
-48.8,-26.3,14.665336134453781
-48.8,-26.2,10.444652777777778
-48.8,-26.1,46.89724517906336
-48.8,-26.0,35.668055555555554
-48.7,-27.0,68.92276461146257
-48.7,-26.9,18.20522258490173
-48.7,-26.8,30.344607843137254
-48.7,-26.7,20.66584280771132
-48.7,-26.6,14.491770261823739
-48.7,-26.5,15.542617046818728
-48.7,-26.4,14.567331064657267
-48.7,-26.3,15.052326813078173
-48.7,-26.2,115.5232492997199
-48.7,-26.1,80.46253212028613
-48.7,-26.0,30.172082166199814
-48.6,-27.0,14.053838951310862
-48.6,-26.9,4.627892561983471
-48.6,-26.8,10.217847222222222
-48.6,-26.7,2.1962885154061627
-48.6,-26.6,2.177823691460055
-48.6,-26.5,3.4630952380952382
-48.6,-26.4,7.070454545454545
-48.6,-26.3,17.101820728291315
-48.6,-26.2,10.727083333333333
-48.6,-26.1,10.872176308539945
-48.6,-26.0,8.479444444444445
-48.5,-27.0,1.227969170767945
-48.5,-26.9,0.6513899323816679
-48.5,-26.8,2.0883608815427
-48.5,-26.7,2.375303840544482
-48.5,-26.6,2.3587186667577353
-48.5,-26.5,2.458226265712897
-48.5,-26.4,2.4758554743528447
-48.5,-26.3,3.8134592680047223
-48.5,-26.2,7.196763085399449
-48.5,-26.1,3.5440885185438153
-48.5,-26.0,3.006152433425161
-48.4,-27.0,0.9764044943820225
-48.4,-26.9,0.8601239669421488
-48.4,-26.8,1.0388194444444445
-48.4,-26.7,2.6869047619047617
-48.4,-26.6,2.792768595041322
-48.4,-26.5,2.703291316526611
-48.4,-26.4,2.8396005509641875
-48.4,-26.3,2.7461484593837535
-48.4,-26.2,2.2729166666666667
-48.4,-26.1,3.0876721763085397
-48.4,-26.0,3.4374074074074072
-48.3,-27.0,1.1375696345954112
-48.3,-26.9,0.8400583373845406
-48.3,-26.8,0.5013305322128851
-48.3,-26.7,2.0468187274909964
-48.3,-26.6,3.072157788735329
-48.3,-26.5,2.7665419108819997
-48.3,-26.4,3.1839016598374887
-48.3,-26.3,3.002118494456606
-48.3,-26.2,2.1974089635854344
-48.3,-26.1,2.622959927772762
-48.3,-26.0,3.2326797385620916
-48.2,-27.0,2.1070224719101125
-48.2,-26.9,1.0251377410468319
-48.2,-26.8,0.9865972222222222
-48.2,-26.7,0.6838935574229692
-48.2,-26.6,3.3898071625344355
-48.2,-26.5,4.281232492997199
-48.2,-26.4,4.201859504132232
-48.2,-26.3,3.57703081232493
-48.2,-26.2,2.946527777777778
-48.2,-26.1,2.777961432506887
-48.2,-26.0,3.385925925925926
-48.1,-27.0,2.3929775280898875
-48.1,-26.9,2.128787878787879
-48.1,-26.8,0.8970138888888889
-48.1,-26.7,1.411624649859944
-48.1,-26.6,1.7788567493112948
-48.1,-26.5,3.987044817927171
-48.1,-26.4,4.8008264462809915
-48.1,-26.3,4.687324929971989
-48.1,-26.2,3.5032638888888887
-48.1,-26.1,3.3112947658402203
-48.1,-26.0,3.2905555555555557
-48.0,-27.0,1.4732833957553058
-48.0,-26.9,1.5209366391184573
-48.0,-26.8,1.1656481481481482
-48.0,-26.7,1.0735760971055088
-48.0,-26.6,0.48365472910927454
-48.0,-26.5,2.183099906629318
-48.0,-26.4,3.255371900826446
-48.0,-26.3,3.406442577030812
-48.0,-26.2,2.772222222222222
-48.0,-26.1,2.2872359963269053
-48.0,-26.0,2.1640740740740743
-51.0,-27.0,1009.9974070872947
-51.0,-26.9,984.266551630188
-51.0,-26.8,936.0921245421246
-51.0,-26.7,1072.1212484993998
-51.0,-26.6,1168.914812460267
-51.0,-26.5,1115.676886139071
-51.0,-26.4,1011.7235491780947
-51.0,-26.3,800.4353125865731
-51.0,-26.2,792.5222527472528
-51.0,-26.1,976.0478612296794
-51.0,-26.0,1041.7310134310135
-50.9,-27.0,1026.1469101123596
-50.9,-26.9,1048.2846418732781
-50.9,-26.8,1045.5045138888888
-50.9,-26.7,1145.7887955182073
-50.9,-26.6,1177.3276859504133
-50.9,-26.5,1082.70756302521
-50.9,-26.4,879.9762396694215
-50.9,-26.3,773.5713585434173
-50.9,-26.2,778.8301388888889
-50.9,-26.1,936.3708677685951
-50.9,-26.0,952.1102777777778
-50.8,-27.0,956.5138576779026
-50.8,-26.9,1060.891046831956
-50.8,-26.8,1181.6733333333334
-50.8,-26.7,1155.0756302521008
-50.8,-26.6,1072.6942148760331
-50.8,-26.5,931.5470588235294
-50.8,-26.4,844.2861570247934
-50.8,-26.3,785.0023109243698
-50.8,-26.2,779.6810416666667
-50.8,-26.1,797.2922865013774
-50.8,-26.0,811.2337962962963
-50.7,-27.0,972.5752997828345
-50.7,-26.9,1075.61115355233
-50.7,-26.8,1236.0469887955182
-50.7,-26.7,1104.5913424193207
-50.7,-26.6,1000.0186818529064
-50.7,-26.5,939.596779888426
-50.7,-26.4,855.0637544273908
-50.7,-26.3,802.886378080644
-50.7,-26.2,772.7062324929972
-50.7,-26.1,781.3438433224529
-50.7,-26.0,814.1740429505136
-50.6,-27.0,993.4354868913857
-50.6,-26.9,1102.900826446281
-50.6,-26.8,1220.1579166666668
-50.6,-26.7,1082.9056722689077
-50.6,-26.6,1020.5150826446281
-50.6,-26.5,990.6025910364145
-50.6,-26.4,938.46108815427
-50.6,-26.3,805.9008403361345
-50.6,-26.2,790.4477777777778
-50.6,-26.1,770.515220385675
-50.6,-26.0,776.4418518518519
-50.5,-27.0,1024.0685300399293
-50.5,-26.9,1141.3195819957652
-50.5,-26.8,1203.8736914600552
-50.5,-26.7,1098.9088131120216
-50.5,-26.6,1065.2606379345673
-50.5,-26.5,995.7015070491007
-50.5,-26.4,853.8011064817977
-50.5,-26.3,793.3790541009793
-50.5,-26.2,793.6874655647383
-50.5,-26.1,790.6461990301209
-50.5,-26.0,768.1357208448118
-50.4,-27.0,1117.1191947565544
-50.4,-26.9,1106.9444214876032
-50.4,-26.8,1196.5004166666668
-50.4,-26.7,1062.192857142857
-50.4,-26.6,966.1059228650138
-50.4,-26.5,857.2782212885154
-50.4,-26.4,808.0969696969697
-50.4,-26.3,811.3987394957983
-50.4,-26.2,795.7670138888889
-50.4,-26.1,774.7645316804408
-50.4,-26.0,794.2705555555556
-50.3,-27.0,1063.8152204702105
-50.3,-26.9,1173.693312035558
-50.3,-26.8,1120.6919467787116
-50.3,-26.7,869.8673116305346
-50.3,-26.6,831.398708243628
-50.3,-26.5,816.0528917449333
-50.3,-26.4,795.0258351274394
-50.3,-26.3,784.0109455546925
-50.3,-26.2,792.920518207283
-50.3,-26.1,790.1317452600875
-50.3,-26.0,806.0456582633053
-50.2,-27.0,676.6336142322098
-50.2,-26.9,720.8884297520661
-50.2,-26.8,890.4479166666666
-50.2,-26.7,728.3730392156863
-50.2,-26.6,713.1762396694215
-50.2,-26.5,717.6437675070028
-50.2,-26.4,785.2228650137741
-50.2,-26.3,812.1314425770308
-50.2,-26.2,813.6482638888889
-50.2,-26.1,795.0944903581267
-50.2,-26.0,800.3115740740741
-50.1,-27.0,774.8631086142323
-50.1,-26.9,666.6278925619835
-50.1,-26.8,711.1619444444444
-50.1,-26.7,629.9609943977591
-50.1,-26.6,608.4434573002754
-50.1,-26.5,672.678431372549
-50.1,-26.4,845.0276859504132
-50.1,-26.3,818.4662464985994
-50.1,-26.2,813.4567361111111
-50.1,-26.1,819.9433195592286
-50.1,-26.0,820.9203703703704
-50.0,-27.0,585.9126195561333
-50.0,-26.9,684.7901782665118
-50.0,-26.8,623.0081955922865
-50.0,-26.7,655.2383498854088
-50.0,-26.6,692.937367666143
-50.0,-26.5,677.9038127647754
-50.0,-26.4,857.9201557270678
-50.0,-26.3,893.3086325439267
-50.0,-26.2,871.3775482093664
-50.0,-26.1,834.8774673861075
-50.0,-26.0,796.7096418732782
-49.9,-27.0,576.6111423220974
-49.9,-26.9,581.3964187327824
-49.9,-26.8,593.5603472222223
-49.9,-26.7,572.5890756302521
-49.9,-26.6,627.2808539944904
-49.9,-26.5,810.7801820728291
-49.9,-26.4,918.8195592286502
-49.9,-26.3,905.5460784313725
-49.9,-26.2,874.2586805555555
-49.9,-26.1,830.4951790633609
-49.9,-26.0,801.602037037037
-49.8,-27.0,541.841947565543
-49.8,-26.9,492.1258953168044
-49.8,-26.8,527.8986111111111
-49.8,-26.7,550.2198179271709
-49.8,-26.6,791.1873278236915
-49.8,-26.5,920.5446778711485
-49.8,-26.4,934.1030303030303
-49.8,-26.3,875.5138655462185
-49.8,-26.2,843.5429166666667
-49.8,-26.1,809.7159779614325
-49.8,-26.0,845.8472222222222
-49.7,-27.0,481.1685393258427
-49.7,-26.9,471.332661990416
-49.7,-26.8,585.1600840336134
-49.7,-26.7,848.0910246451522
-49.7,-26.6,960.7752621709841
-49.7,-26.5,955.4936798248712
-49.7,-26.4,910.0045836516425
-49.7,-26.3,866.527434503213
-49.7,-26.2,829.4910364145658
-49.7,-26.1,838.6670602125148
-49.7,-26.0,850.0719887955182
-49.6,-27.0,424.4310861423221
-49.6,-26.9,703.9460055096419
-49.6,-26.8,803.9604861111111
-49.6,-26.7,895.0625350140056
-49.6,-26.6,925.2102617079889
-49.6,-26.5,925.8843137254902
-49.6,-26.4,880.3599173553719
-49.6,-26.3,853.7766806722689
-49.6,-26.2,837.4952083333334
-49.6,-26.1,884.9467630853994
-49.6,-26.0,864.0144444444444
-49.5,-27.0,465.93483146067416
-49.5,-26.9,832.0156106519743
-49.5,-26.8,714.940462962963
-49.5,-26.7,686.573949579832
-49.5,-26.6,847.6091827364554
-49.5,-26.5,939.4741363211951
-49.5,-26.4,921.7341597796143
-49.5,-26.3,853.7345471521942
-49.5,-26.2,831.9683333333334
-49.5,-26.1,896.3525252525252
-49.5,-26.0,895.7955555555556
-52.5,-27.0,696.0487714532659
-52.5,-26.9,774.9227136499863
-52.5,-26.8,636.4766483516484
-52.5,-26.7,670.6313602364022
-52.5,-26.6,648.8095540822814
-52.5,-26.5,776.1628035829716
-52.5,-26.4,874.5509036418127
-52.5,-26.3,813.1525533290239
-52.5,-26.2,698.5266483516483
-52.5,-26.1,723.2384887839434
-52.5,-26.0,712.9692307692308
-52.4,-27.0,650.8572097378277
-52.4,-26.9,794.4006887052342
-52.4,-26.8,723.2527083333333
-52.4,-26.7,731.025350140056
-52.4,-26.6,746.8623966942149
-52.4,-26.5,840.6281512605042
-52.4,-26.4,929.531611570248
-52.4,-26.3,845.0509103641457
-52.4,-26.2,806.60125
-52.4,-26.1,863.7446280991736
-52.4,-26.0,883.2166666666667
-52.3,-27.0,743.8173921253895
-52.3,-26.9,847.0456281686228
-52.3,-26.8,799.7707282913166
-52.3,-26.7,813.2052821128451
-52.3,-26.6,816.6545593443989
-52.3,-26.5,872.3669938563661
-52.3,-26.4,947.1016042780749
-52.3,-26.3,884.5149353859191
-52.3,-26.2,949.45581232493
-52.3,-26.1,973.4771859156886
-52.3,-26.0,944.5535947712418
-52.2,-27.0,850.6191947565543
-52.2,-26.9,898.9564738292011
-52.2,-26.8,842.6596527777778
-52.2,-26.7,945.1417366946779
-52.2,-26.6,921.0433195592286
-52.2,-26.5,927.5577030812325
-52.2,-26.4,982.0725895316805
-52.2,-26.3,936.9022408963585
-52.2,-26.2,979.9670833333333
-52.2,-26.1,951.2265840220385
-52.2,-26.0,900.3252777777777
-52.1,-27.0,881.5718164794007
-52.1,-26.9,911.0044765840221
-52.1,-26.8,905.5800694444445
-52.1,-26.7,961.5140756302521
-52.1,-26.6,1044.7639807162534
-52.1,-26.5,1050.9178571428572
-52.1,-26.4,1023.6949035812672
-52.1,-26.3,1007.8789915966387
-52.1,-26.2,1048.800486111111
-52.1,-26.1,969.1484848484848
-52.1,-26.0,902.1325
-52.0,-27.0,961.4157303370787
-52.0,-26.9,1016.1029301277235
-52.0,-26.8,958.6756198347107
-52.0,-26.7,995.2352246683797
-52.0,-26.6,1081.953555085035
-52.0,-26.5,1093.8209597888742
-52.0,-26.4,1048.7455774878765
-52.0,-26.3,1070.201889020071
-52.0,-26.2,1065.5853305785124
-52.0,-26.1,1006.9069052660337
-52.0,-26.0,799.6967860422405
-51.9,-27.0,1056.2096441947565
-51.9,-26.9,1053.668732782369
-51.9,-26.8,999.7924305555556
-51.9,-26.7,1063.236274509804
-51.9,-26.6,1156.5612258953167
-51.9,-26.5,1128.6486694677872
-51.9,-26.4,1082.727341597796
-51.9,-26.3,1128.1443977591036
-51.9,-26.2,988.0017361111111
-51.9,-26.1,846.7102617079889
-51.9,-26.0,819.975462962963
-51.8,-27.0,1016.8290262172285
-51.8,-26.9,1081.3662534435261
-51.8,-26.8,1109.9466666666667
-51.8,-26.7,1142.8819327731092
-51.8,-26.6,1206.0418732782368
-51.8,-26.5,1188.2792717086834
-51.8,-26.4,1163.7073691460055
-51.8,-26.3,1102.8077030812326
-51.8,-26.2,926.7475
-51.8,-26.1,1029.165220385675
-51.8,-26.0,847.9616666666667
-51.7,-27.0,1002.0795958832971
-51.7,-26.9,1147.3098826307382
-51.7,-26.8,1200.634943977591
-51.7,-26.7,1203.0614363392415
-51.7,-26.6,1246.5049656226126
-51.7,-26.5,1235.5438175270108
-51.7,-26.4,1182.3344676713662
-51.7,-26.3,1021.8947108255066
-51.7,-26.2,1098.81512605042
-51.7,-26.1,1068.377873463435
-51.7,-26.0,854.4202614379085
-51.6,-27.0,959.7382958801498
-51.6,-26.9,1166.9413223140496
-51.6,-26.8,1256.326388888889
-51.6,-26.7,1232.2694677871148
-51.6,-26.6,1276.6731404958678
-51.6,-26.5,1226.0810224089637
-51.6,-26.4,1139.776652892562
-51.6,-26.3,1054.1477591036414
-51.6,-26.2,1094.8934722222223
-51.6,-26.1,949.6957300275482
-51.6,-26.0,835.3019444444444
-51.5,-27.0,888.7242083758938
-51.5,-26.9,1087.3608360084693
-51.5,-26.8,1274.1269972451792
-51.5,-26.7,1252.9925689283978
-51.5,-26.6,1277.494843248412
-51.5,-26.5,1159.9351343843323
-51.5,-26.4,1142.6975616419643
-51.5,-26.3,1109.0560455587195
-51.5,-26.2,997.2920110192838
-51.5,-26.1,839.3681442524418
-51.5,-26.0,932.73608815427
-51.4,-27.0,823.3970037453183
-51.4,-26.9,951.2691460055097
-51.4,-26.8,1148.7990277777778
-51.4,-26.7,1237.1199579831932
-51.4,-26.6,1135.284090909091
-51.4,-26.5,1153.6100140056024
-51.4,-26.4,1114.7977961432507
-51.4,-26.3,1079.2138655462186
-51.4,-26.2,977.0922222222222
-51.4,-26.1,833.3898071625345
-51.4,-26.0,909.5410185185185
-51.3,-27.0,870.0325748276839
-51.3,-26.9,957.7999166608793
-51.3,-26.8,1063.7799019607844
-51.3,-26.7,1148.139114469317
-51.3,-26.6,1088.1499409681228
-51.3,-26.5,1011.8394181201893
-51.3,-26.4,1002.1686228210292
-51.3,-26.3,956.6116799661041
-51.3,-26.2,884.0825630252101
-51.3,-26.1,823.2932842558511
-51.3,-26.0,964.6796451914099
-51.2,-27.0,793.8049625468165
-51.2,-26.9,971.6074380165289
-51.2,-26.8,1061.4679166666667
-51.2,-26.7,1180.1009803921568
-51.2,-26.6,1097.4918044077135
-51.2,-26.5,1072.5512605042018
-51.2,-26.4,1084.8796831955922
-51.2,-26.3,975.9032913165266
-51.2,-26.2,870.8686111111111
-51.2,-26.1,884.3838842975207
-51.2,-26.0,935.5435185185186
-51.1,-27.0,855.4640449438202
-51.1,-26.9,882.7378787878788
-51.1,-26.8,1020.9789583333334
-51.1,-26.7,1118.5689075630253
-51.1,-26.6,1157.216046831956
-51.1,-26.5,1164.6227591036416
-51.1,-26.4,1038.1944903581268
-51.1,-26.3,940.3305322128851
-51.1,-26.2,822.9864583333333
-51.1,-26.1,896.645041322314
-51.1,-26.0,974.9326851851852
-51.0,-27.0,976.6746566791511
-51.0,-26.9,955.0845730027548
-51.0,-26.8,930.6894444444445
-51.0,-26.7,1047.8248366013072
-51.0,-26.6,1145.3512396694214
-51.0,-26.5,1095.189075630252
-51.0,-26.4,1024.3697887970616
-51.0,-26.3,790.3297852474323
-51.0,-26.2,793.8265740740741
-51.0,-26.1,956.1181818181818
-51.0,-26.0,1013.2296296296296
-54.0,-27.0,329.43869613532536
-54.0,-26.9,383.8388883843429
-54.0,-26.8,421.0158424908425
-54.0,-26.7,486.2590266875981
-54.0,-26.6,597.899554990464
-54.0,-26.5,563.7330316742082
-54.0,-26.4,561.4431931704659
-54.0,-26.3,495.70320435866654
-54.0,-26.2,542.8050366300366
-54.0,-26.1,435.85877758605034
-54.0,-26.0,373.650061050061
-53.9,-27.0,342.9890449438202
-53.9,-26.9,448.6891873278237
-53.9,-26.8,460.9866666666667
-53.9,-26.7,516.9991596638655
-53.9,-26.6,595.2833333333333
-53.9,-26.5,631.9179971988796
-53.9,-26.4,645.7442837465564
-53.9,-26.3,563.0478991596639
-53.9,-26.2,526.4727083333333
-53.9,-26.1,478.2436639118457
-53.9,-26.0,470.67805555555555
-53.8,-27.0,330.33717228464417
-53.8,-26.9,401.8813360881543
-53.8,-26.8,498.81909722222224
-53.8,-26.7,503.81484593837536
-53.8,-26.6,525.8046143250689
-53.8,-26.5,567.474649859944
-53.8,-26.4,645.248002754821
-53.8,-26.3,663.066106442577
-53.8,-26.2,575.5009722222222
-53.8,-26.1,583.1264462809918
-53.8,-26.0,502.1539814814815
-53.7,-27.0,340.04938155037297
-53.7,-26.9,368.63601639002707
-53.7,-26.8,395.44551820728293
-53.7,-26.7,450.4921262622696
-53.7,-26.6,484.05194805194805
-53.7,-26.5,505.71414448132197
-53.7,-26.4,587.385721230641
-53.7,-26.3,717.4729891956782
-53.7,-26.2,663.7601540616247
-53.7,-26.1,595.2325161469546
-53.7,-26.0,570.3093370681606
-53.6,-27.0,426.38295880149815
-53.6,-26.9,449.09552341597794
-53.6,-26.8,489.56604166666665
-53.6,-26.7,513.3751400560224
-53.6,-26.6,557.8287878787879
-53.6,-26.5,595.9131652661065
-53.6,-26.4,648.0168732782369
-53.6,-26.3,754.5042717086835
-53.6,-26.2,643.954375
-53.6,-26.1,529.5282369146006
-53.6,-26.0,484.6340740740741
-53.5,-27.0,468.77175225183396
-53.5,-26.9,461.7093094733966
-53.5,-26.8,544.7544077134986
-53.5,-26.7,571.9134662129314
-53.5,-26.6,564.8522641896045
-53.5,-26.5,625.2837697062296
-53.5,-26.4,728.093572843385
-53.5,-26.3,770.689283978054
-53.5,-26.2,590.9442837465565
-53.5,-26.1,483.2633699883888
-53.5,-26.0,477.49605142332416
-53.4,-27.0,323.6486891385768
-53.4,-26.9,337.7692837465565
-53.4,-26.8,352.9872916666667
-53.4,-26.7,403.5439775910364
-53.4,-26.6,490.1636363636364
-53.4,-26.5,542.6799019607843
-53.4,-26.4,609.7387741046832
-53.4,-26.3,768.8596638655462
-53.4,-26.2,665.7677083333333
-53.4,-26.1,557.0123966942149
-53.4,-26.0,638.5205555555556
-53.3,-27.0,363.3308469455198
-53.3,-26.9,438.71581359816656
-53.3,-26.8,454.1957282913165
-53.3,-26.7,425.1118565073088
-53.3,-26.6,576.9323564136398
-53.3,-26.5,696.9512040110162
-53.3,-26.4,771.5210778526287
-53.3,-26.3,848.4532871972318
-53.3,-26.2,732.5203081232493
-53.3,-26.1,721.7375512188346
-53.3,-26.0,690.7950513538749
-53.2,-27.0,451.5253745318352
-53.2,-26.9,532.680785123967
-53.2,-26.8,570.6409027777778
-53.2,-26.7,579.7490196078431
-53.2,-26.6,515.6000688705234
-53.2,-26.5,694.5689075630252
-53.2,-26.4,867.8579889807163
-53.2,-26.3,812.0824929971989
-53.2,-26.2,722.7759027777778
-53.2,-26.1,727.3055785123967
-53.2,-26.0,731.5623148148148
-53.1,-27.0,457.45543071161046
-53.1,-26.9,489.92809917355373
-53.1,-26.8,517.1777777777778
-53.1,-26.7,632.4158963585434
-53.1,-26.6,656.9424931129477
-53.1,-26.5,811.4717086834734
-53.1,-26.4,887.2673553719009
-53.1,-26.3,794.356162464986
-53.1,-26.2,708.4436111111111
-53.1,-26.1,636.0400826446281
-53.1,-26.0,633.5312962962963
-53.0,-27.0,383.38109388058314
-53.0,-26.9,415.702615941534
-53.0,-26.8,501.23216253443525
-53.0,-26.7,537.7497742898812
-53.0,-26.6,649.1340072399427
-53.0,-26.5,696.4114869088131
-53.0,-26.4,828.6862236186053
-53.0,-26.3,787.0159733314814
-53.0,-26.2,691.7628787878788
-53.0,-26.1,623.9163308517178
-53.0,-26.0,553.1674012855831
-52.9,-27.0,378.30290262172286
-52.9,-26.9,373.60998622589534
-52.9,-26.8,444.3884722222222
-52.9,-26.7,505.0238095238095
-52.9,-26.6,594.9491046831956
-52.9,-26.5,694.0906862745098
-52.9,-26.4,819.7153581267218
-52.9,-26.3,795.7394957983194
-52.9,-26.2,721.5535416666667
-52.9,-26.1,642.0641873278237
-52.9,-26.0,564.685462962963
-52.8,-27.0,526.5882958801498
-52.8,-26.9,396.01150137741047
-52.8,-26.8,459.3490972222222
-52.8,-26.7,553.0158263305323
-52.8,-26.6,637.2283746556474
-52.8,-26.5,703.8541316526611
-52.8,-26.4,765.322865013774
-52.8,-26.3,789.3570728291317
-52.8,-26.2,691.9709027777777
-52.8,-26.1,638.0037190082645
-52.8,-26.0,580.7884259259259
-52.7,-27.0,630.6454536870929
-52.7,-26.9,477.77373428710325
-52.7,-26.8,429.6313725490196
-52.7,-26.7,547.0277522773815
-52.7,-26.6,580.5496909507605
-52.7,-26.5,645.5400042369889
-52.7,-26.4,793.7908188068616
-52.7,-26.3,827.6447284796271
-52.7,-26.2,769.7813025210085
-52.7,-26.1,676.6164316966456
-52.7,-26.0,560.9372549019607
-52.6,-27.0,652.476404494382
-52.6,-26.9,591.9064738292011
-52.6,-26.8,486.94652777777776
-52.6,-26.7,493.54761904761904
-52.6,-26.6,604.1814738292011
-52.6,-26.5,737.435294117647
-52.6,-26.4,842.3044077134987
-52.6,-26.3,777.05
-52.6,-26.2,725.526875
-52.6,-26.1,629.751997245179
-52.6,-26.0,642.869537037037
-52.5,-27.0,729.5499375780274
-52.5,-26.9,746.802479338843
-52.5,-26.8,604.8466666666667
-52.5,-26.7,640.6098972922503
-52.5,-26.6,624.5179063360881
-52.5,-26.5,744.4516339869281
-52.5,-26.4,866.8423324150597
-52.5,-26.3,799.8486461251167
-52.5,-26.2,673.6812037037037
-52.5,-26.1,696.4416896235078
-52.5,-26.0,692.6901234567902
-49.5,-28.0,1176.9124583281887
-49.5,-27.9,1181.3240395967669
-49.5,-27.8,976.1474358974359
-49.5,-27.7,817.832948564041
-49.5,-27.6,565.397965670693
-49.5,-27.5,585.9190137593499
-49.5,-27.4,727.5914085914086
-49.5,-27.3,753.9505032782344
-49.5,-27.2,550.9515567765568
-49.5,-27.1,344.4013259467805
-49.5,-27.0,396.62344322344325
-49.4,-28.0,1393.6005617977528
-49.4,-27.9,1245.331818181818
-49.4,-27.8,1029.4378472222222
-49.4,-27.7,691.2249299719888
-49.4,-27.6,681.6311983471074
-49.4,-27.5,766.2772408963585
-49.4,-27.4,664.9876721763086
-49.4,-27.3,648.1090336134454
-49.4,-27.2,655.6532638888889
-49.4,-27.1,317.07685950413224
-49.4,-27.0,220.6275
-49.3,-28.0,959.2482296289302
-49.3,-27.9,1298.5151746649074
-49.3,-27.8,1009.0432773109244
-49.3,-27.7,741.6159875714992
-49.3,-27.6,876.3614834363498
-49.3,-27.5,750.7154861944778
-49.3,-27.4,632.6253906521287
-49.3,-27.3,488.56457877268554
-49.3,-27.2,565.1647759103641
-49.3,-27.1,457.9844433641225
-49.3,-27.0,285.63053221288516
-49.2,-28.0,489.65926966292136
-49.2,-27.9,685.0507575757575
-49.2,-27.8,929.1745138888889
-49.2,-27.7,913.8187675070028
-49.2,-27.6,827.0900137741047
-49.2,-27.5,774.7569327731093
-49.2,-27.4,656.0373966942149
-49.2,-27.3,557.7616946778711
-49.2,-27.2,474.80034722222223
-49.2,-27.1,686.3187327823691
-49.2,-27.0,402.50675925925924
-49.1,-28.0,525.3489700374532
-49.1,-27.9,667.6562672176309
-49.1,-27.8,985.2213194444445
-49.1,-27.7,894.5536414565827
-49.1,-27.6,764.0050964187328
-49.1,-27.5,673.6128851540616
-49.1,-27.4,645.832782369146
-49.1,-27.3,458.83613445378154
-49.1,-27.2,311.4167361111111
-49.1,-27.1,618.1546831955923
-49.1,-27.0,355.6536111111111
-49.0,-28.0,606.8720401151453
-49.0,-27.9,785.187897001571
-49.0,-27.8,727.981955922865
-49.0,-27.7,743.2228626987985
-49.0,-27.6,637.099173553719
-49.0,-27.5,529.9266615737204
-49.0,-27.4,415.14370603100883
-49.0,-27.3,307.57441488992293
-49.0,-27.2,255.3853305785124
-49.0,-27.1,127.45358923570794
-49.0,-27.0,265.6388429752066
-48.9,-28.0,560.6146067415731
-48.9,-27.9,735.9871900826446
-48.9,-27.8,795.15625
-48.9,-27.7,442.71309523809526
-48.9,-27.6,552.8269283746556
-48.9,-27.5,589.6029411764706
-48.9,-27.4,338.29325068870526
-48.9,-27.3,137.80665266106442
-48.9,-27.2,244.20541666666668
-48.9,-27.1,96.33216253443526
-48.9,-27.0,129.48527777777778
-48.8,-28.0,441.87799625468165
-48.8,-27.9,636.2684573002755
-48.8,-27.8,679.8109027777778
-48.8,-27.7,211.39649859943978
-48.8,-27.6,292.3557162534435
-48.8,-27.5,163.99145658263305
-48.8,-27.4,450.4313360881543
-48.8,-27.3,180.09796918767506
-48.8,-27.2,154.7238888888889
-48.8,-27.1,264.03684573002755
-48.8,-27.0,72.4549074074074
-48.7,-28.0,167.19025587763196
-48.7,-27.9,158.32571706368498
-48.7,-27.8,575.5795518207283
-48.7,-27.7,156.30485135230563
-48.7,-27.6,113.9707618584624
-48.7,-27.5,110.50985099922322
-48.7,-27.4,123.02354330161816
-48.7,-27.3,91.53852129086928
-48.7,-27.2,77.62324929971989
-48.7,-27.1,196.19445794846865
-48.7,-27.0,70.02586367880485
-48.6,-28.0,17.83885767790262
-48.6,-27.9,4.347727272727273
-48.6,-27.8,46.678333333333335
-48.6,-27.7,14.163025210084033
-48.6,-27.6,15.169490358126723
-48.6,-27.5,7.859453781512605
-48.6,-27.4,74.86887052341598
-48.6,-27.3,45.206512605042015
-48.6,-27.2,40.10375
-48.6,-27.1,48.08911845730027
-48.6,-27.0,26.81675925925926
-48.5,-28.0,1.1361314885318972
-48.5,-27.9,0.9487739908476197
-48.5,-27.8,38.96818181818182
-48.5,-27.7,27.578651295228834
-48.5,-27.6,82.8136739293764
-48.5,-27.5,48.747135217723454
-48.5,-27.4,5.152107096509801
-48.5,-27.3,4.572331411903605
-48.5,-27.2,15.115495867768596
-48.5,-27.1,6.431801106481798
-48.5,-27.0,1.3356290174471992
-48.4,-28.0,1.1413857677902621
-48.4,-27.9,1.0269283746556475
-48.4,-27.8,0.9298611111111111
-48.4,-27.7,1.1314425770308123
-48.4,-27.6,5.190151515151515
